ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45815465,314,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,149486 km,6,Automatic,4x4,04-May,Left wheel,Silver,12
45815393,10036,-,TOYOTA,Vitz,2007,Sedan,No,Petrol,1,1111111 km,3,Automatic,Front,04-May,Right-hand drive,Silver,4
45283485,7213,-,TOYOTA,Vitz,2005,Hatchback,No,Petrol,1,0 km,3,Automatic,Front,04-May,Right-hand drive,Silver,4
45815359,4704,917,AUDI,A7,2013,Hatchback,Yes,Petrol,3,301707 km,6,Automatic,4x4,04-May,Left wheel,Grey,0
45731418,706,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,175827 km,4,Automatic,Front,04-May,Left wheel,Black,12
45810298,5802,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6,Automatic,Rear,04-May,Left wheel,Grey,12
45815386,25716,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,115200 km,4,Automatic,Front,04-May,Left wheel,Silver,8
45810297,14426,642,CHEVROLET,Orlando,2012,Jeep,Yes,LPG,2,132036 km,4,Automatic,Front,04-May,Left wheel,White,4
45815372,5645,-,OPEL,Corsa,2003,Sedan,No,Petrol,1,0 km,3,Manual,Front,02-Mar,Left wheel,Silver,2
45815372,45436,1172,FORD,Explorer,2011,Jeep,Yes,Petrol,3.5,129177 km,4,Automatic,Front,04-May,Left wheel,White,4
45793937,11917,893,HYUNDAI,I30,2008,Hatchback,No,Diesel,1.6,201000 km,4,Manual,Front,04-May,Left wheel,Black,8
45810041,41281,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,185811 km,4,Automatic,Front,04-May,Left wheel,Black,4
45720276,8781,-,TOYOTA,Vitz,2005,Hatchback,No,Petrol,1,141000 km,3,Variator,Front,04-May,Right-hand drive,Silver,4
45815229,3058,1872,PORSCHE,Cayenne,2018,Sedan,Yes,Petrol,3.6,28968 km,6,Automatic,4x4,04-May,Left wheel,White,12
45731490,34497,-,FORD,Courier,2015,Universal,No,Petrol,1,16515 km,1,Manual,Front,04-May,Left wheel,White,0
45812670,15681,-,MOSKVICH,400,1953,Hatchback,No,Petrol,1,250000 km,4,Manual,Rear,04-May,Left wheel,Beige,0
35464629,6586,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,122302 km,4,Automatic,Front,04-May,Left wheel,Black,0
45793937,14426,-,TOYOTA,Vitz,2011,Hatchback,No,Petrol,1,95000 km,3,Automatic,Front,04-May,Left wheel,White,6
45723475,30063,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,120000 km,4,Automatic,Front,04-May,Left wheel,White,4
45785935,72130,1885,PORSCHE,Panamera,2010,Hatchback,Yes,Petrol,4.8,196800 km,8,Tiptronic,4x4,04-May,Left wheel,White,8
45810299,8154,-,TOYOTA,Vitz,2005,Hatchback,No,Petrol,1,200000 km,4,Variator,Front,04-May,Right-hand drive,Silver,4
45792406,9408,-,TOYOTA,Vitz,2005,Sedan,No,Petrol,1,137000 km,4,Automatic,Front,04-May,Right-hand drive,Black,4
45815350,700,-,OPEL,Astra,1992,Sedan,No,Petrol,1.1,0 km,4,Manual,Front,04-May,Left wheel,White,2
45779122,12231,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,66000 km,4,Variator,Front,04-May,Right-hand drive,Silver,4
45810723,2600,-,FIAT,Cinquecento,2000,Hatchback,No,Petrol,1.1,170000 km,4,Manual,Front,02-Mar,Left wheel,Black,2
45815372,10976,-,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.1,220800 km,2,Variator,Front,04-May,Left wheel,Blue,4
45810144,5620,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,110467 km,4,Automatic,Front,04-May,Left wheel,White,4
45432915,19130,2148,MERCEDES-BENZ,CLS 550,2010,Sedan,Yes,Petrol,5.5,157000 km,4,Automatic,Front,04-May,Left wheel,Grey,10
45815372,9408,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,64000 km,4,Variator,Front,04-May,Right-hand drive,Black,4
45432915,9408,-,KIA,Picanto,2005,Hatchback,No,Petrol,1.1,218000 km,4,Manual,Front,04-May,Left wheel,Black,4
45432915,15367,640,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2.0 Turbo,179200 km,4,Tiptronic,Front,04-May,Left wheel,White,16
45785935,5959,1730,CHEVROLET,Avalanche,2011,Sedan,Yes,Petrol,5.3,246976 km,8,Automatic,Front,04-May,Left wheel,Black,12
45651238,26594,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,179918 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45815372,36065,779,TOYOTA,Avalon LIMITED,2013,Sedan,Yes,Hybrid,2.5,92200 km,4,Tiptronic,Front,04-May,Left wheel,Beige,12
45815372,26343,730,KIA,Cerato K3,2016,Sedan,Yes,Diesel,1.6 Turbo,29000 km,4,Tiptronic,Front,04-May,Left wheel,Silver,8
45815231,549,862,MAZDA,CX-7,2011,Sedan,Yes,Petrol,2.5,216550 km,4,Automatic,Front,04-May,Left wheel,Black,12
45806488,10976,-,KIA,Picanto,2008,Hatchback,No,Petrol,1.1,91000 km,4,Manual,Front,04-May,Left wheel,Black,4
45779122,40142,1811,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8,Automatic,4x4,04-May,Left wheel,Grey,0
45808456,14000,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,50000 km,4,Tiptronic,Front,04-May,Left wheel,Grey,10
45761487,17923,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4,127842 km,4,Automatic,Front,04-May,Left wheel,White,4
45813592,54518,831,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,40193 km,4,Automatic,Front,04-May,Left wheel,Black,4
45810723,1150,-,VAZ,2111,1980,Sedan,No,Petrol,1.1,0 km,4,Manual,Rear,04-May,Left wheel,White,0
45808877,3136,-,PEUGEOT,206,1998,Hatchback,Yes,Petrol,1.1,328600 km,4,Manual,Front,02-Mar,Left wheel,Green,2
45808452,282,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474 km,4,Automatic,Front,04-May,Left wheel,Grey,0
42412373,7527,640,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2,132310 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45765403,3450,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,60762 km,4,Automatic,Front,04-May,Left wheel,White,12
45803021,22063,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,142264 km,4,Automatic,Front,04-May,Left wheel,White,4
45792240,2901,503,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,146403 km,4,Automatic,Front,04-May,Left wheel,White,0
45727081,4704,585,TOYOTA,Corolla,2013,Sedan,Yes,Petrol,1.8,227371 km,4,Automatic,Front,04-May,Left wheel,Silver,12
45769095,12858,-,KIA,Picanto,2016,Hatchback,No,Petrol,1.2,107000 km,4,Manual,Front,04-May,Left wheel,Silver,2
45815218,941,642,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2,203440 km,4,Automatic,Front,04-May,Left wheel,Black,12
45809801,16900,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,70000 km,4,Automatic,Front,04-May,Left wheel,Blue,4
45730771,3450,-,RENAULT,Clio,1995,Hatchback,No,Petrol,1.2,50000 km,3,Manual,Front,02-Mar,Left wheel,Green,0
45815352,9095,-,FIAT,500,2011,Coupe,No,Petrol,1.2,141000 km,4,Automatic,Front,02-Mar,Right-hand drive,Red,4
45813956,42651,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,44995 km,4,Automatic,4x4,04-May,Left wheel,Black,0
45815397,15524,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,122324 km,4,Automatic,Front,04-May,Left wheel,Red,7
45810349,3300,-,RENAULT,Twingo,2001,Hatchback,No,Petrol,1.2,777 km,4,Manual,Front,02-Mar,Left wheel,Purple,4
45813592,9408,-,NISSAN,March,2010,Sedan,No,Petrol,1.2,97524 km,3,Automatic,Front,04-May,Right-hand drive,Purple,2
45781870,862,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,186048 km,4,Automatic,Front,04-May,Left wheel,Black,0
45816384,28909,831,HYUNDAI,Elantra,2017,Sedan,Yes,Diesel,1.6,98000 km,4,Automatic,Front,04-May,Left wheel,White,4
45283371,8467,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,573249 km,4,Automatic,Front,04-May,Left wheel,Black,4
45283371,5500,-,NISSAN,March,2004,Hatchback,No,Petrol,1.2,200000 km,4,Automatic,Front,04-May,Left wheel,Yellow,2
45813637,14426,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,169024 km,4,Automatic,Front,04-May,Left wheel,White,4
45809937,9000,1325,VOLKSWAGEN,Sharan,2011,Minivan,No,Petrol,1.4,126000 km,4,Automatic,Front,04-May,Right-hand drive,Silver,6
45815355,30734,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45815379,22580,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,156666 km,4,Automatic,Front,04-May,Left wheel,Black,12
45815551,862,259,CHEVROLET,Volt,2014,Jeep,Yes,Hybrid,1.4,133195 km,4,Automatic,Front,04-May,Left wheel,Black,0
45283485,7464,247,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.3,114950 km,4,Automatic,Front,04-May,Left wheel,Blue,4
45812670,1333,1091,FORD,Fusion,2016,Sedan,Yes,Petrol,2.5,154850 km,4,Automatic,Front,04-May,Left wheel,Black,12
45803045,59865,879,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,1.6,13000 km,4,Automatic,Front,04-May,Left wheel,White,4
42412373,49237,1342,TOYOTA,Tacoma,2017,Jeep,Yes,Petrol,2.7,94262 km,4,Automatic,Rear,04-May,Left wheel,White,12
44922270,68223,1327,HYUNDAI,H1,2018,Universal,Yes,Diesel,2.5,27406 km,4,Automatic,Front,04-May,Left wheel,Yellow,4
45733704,392,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,1600 km,4,Automatic,Rear,04-May,Left wheel,Black,12
44698379,5900,-,NISSAN,March,2002,Sedan,No,Petrol,1.2,0 km,4,Automatic,Front,04-May,Left wheel,Golden,0
45813914,3607,-,OPEL,Corsa,2000,Sedan,No,CNG,1.2,300000 km,4,Manual,Front,04-May,Left wheel,Purple,2
44698379,2430,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3,175614 km,6,Automatic,Rear,04-May,Left wheel,Black,12
42444388,282,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,0 km,4,Automatic,Front,04-May,Left wheel,Silver,0
45813637,392,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,85944 km,4,Automatic,4x4,04-May,Left wheel,Black,0
42444388,33556,765,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2,0 km,4,Automatic,Rear,04-May,Left wheel,Black,12
45720276,39161,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,73000 km,4,Automatic,Front,04-May,Left wheel,White,4
45815232,12544,-,CHEVROLET,Spark,2013,Hatchback,Yes,Petrol,1.2,93000 km,4,Automatic,Front,04-May,Left wheel,Silver,0
45811265,3136,-,DAIHATSU,Sirion,2002,Hatchback,No,Petrol,1.2,25000 km,4,Manual,Front,04-May,Left wheel,Green,2
45732761,43278,1514,LEXUS,GX 460,2011,Jeep,Yes,Petrol,4.6,160138 km,8,Automatic,4x4,04-May,Left wheel,White,0
45809751,470,1058,HYUNDAI,Santa FE,2012,Jeep,Yes,Petrol,3.5,197923 km,6,Automatic,4x4,04-May,Left wheel,Red,12
45815360,20385,738,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4 Turbo,42000 km,4,Tiptronic,Front,>5,Left wheel,Black,12
45642649,941,1935,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,4.6,254805 km,8,Automatic,4x4,04-May,Left wheel,White,12
45813938,49858,1077,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2,48000 km,4,Automatic,Front,04-May,Left wheel,White,4
45815564,4704,-,OPEL,Corsa,2003,Hatchback,Yes,Petrol,1.2,22863 km,4,Manual,Front,02-Mar,Left wheel,Silver,4
44698379,220,1055,MERCEDES-BENZ,C 350,2013,Sedan,Yes,Petrol,3.5,159250 km,6,Automatic,Rear,04-May,Left wheel,Black,12
45810041,9722,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,582376 km,4,Automatic,Front,04-May,Left wheel,Orange,4
45808592,7997,-,NISSAN,Micra,2004,Sedan,No,Petrol,1.2,248000 km,4,Manual,Front,02-Mar,Left wheel,Blue,7
45815564,51075,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,40800 km,4,Automatic,Front,04-May,Left wheel,White,4
45815359,15241,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,117492 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45813959,2587,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,88795 km,4,Automatic,Front,04-May,Left wheel,Black,0
45814846,15524,1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,56769 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45730768,6800,-,OPEL,Corsa Corsa,2003,Hatchback,No,Petrol,1.2,234313 km,4,Manual,Front,04-May,Left wheel,Silver,4
45815399,4861,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,136861 km,4,Automatic,Front,04-May,Left wheel,Blue,12
45810299,9408,-,OPEL,Agila,2008,Hatchback,No,LPG,1.2,236000 km,4,Manual,Front,04-May,Left wheel,White,4
45809892,18208,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,95665 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45801466,549,481,HYUNDAI,Sonata,2017,Sedan,Yes,Hybrid,2,107387 km,4,Automatic,Front,04-May,Left wheel,Silver,12
45785310,14426,-,KIA,RIO,2016,Hatchback,No,Petrol,1.2,170000 km,4,Manual,Front,04-May,Left wheel,Silver,2
45815350,34497,779,TOYOTA,RAV 4 Le,2013,Jeep,No,Petrol,2.5,65350 km,4,Tiptronic,Front,04-May,Left wheel,White,12
45809986,6272,1522,OPEL,Zafira,2000,Goods wagon,No,Petrol,1.8,130000 km,4,Manual,Front,04-May,Left wheel,Silver,0
45812686,4924,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,183923 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45813938,10976,-,KIA,Picanto,2016,Hatchback,No,Petrol,1.2,140000 km,4,Manual,Front,04-May,Left wheel,Silver,2
45785310,43576,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,97129 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45695043,1350,-,MITSUBISHI,Colt,2003,Hatchback,No,Petrol,1.2,1000 km,4,Automatic,Front,04-May,Right-hand drive,Silver,4
45793381,28225,1079,TOYOTA,CHR,2018,Jeep,No,Petrol,2,24000 km,4,Automatic,Front,04-May,Left wheel,Grey,8
43642888,7213,-,MITSUBISHI,Colt,2004,Hatchback,No,Petrol,1.2,180000 km,4,Variator,Front,04-May,Right-hand drive,Silver,8
45730143,15524,-,KIA,Picanto,2017,Sedan,No,Petrol,1.2,94000 km,4,Manual,Front,04-May,Left wheel,Silver,1
45815229,18817,738,CHEVROLET,Cruze,2017,Hatchback,Yes,Petrol,1.4,29094 km,4,Automatic,Front,04-May,Left wheel,Grey,0
45815366,4861,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,148709 km,4,Automatic,Front,04-May,Left wheel,Red,12
45779727,13172,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6,Automatic,4x4,04-May,Left wheel,Silver,12
45810300,37320,1055,MERCEDES-BENZ,E 350 ამგ,2013,Sedan,Yes,Petrol,3.5,156800 km,4,Tiptronic,4x4,04-May,Left wheel,Black,12
45815237,706,1017,FORD,Escape,2017,Jeep,Yes,Petrol,2,251430 km,4,Automatic,Front,04-May,Left wheel,Blue,12
45733708,39201,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,35000 km,4,Automatic,Front,04-May,Left wheel,Grey,10
45814307,36426,880,HYUNDAI,Elantra,2018,Sedan,Yes,LPG,1.6,35643 km,4,Automatic,Front,04-May,Left wheel,White,4
45815216,16308,-,KIA,RIO,2016,Sedan,No,Petrol,1.2,91000 km,4,Manual,Front,04-May,Left wheel,Silver,2
44782457,6899,-,NISSAN,March,2004,Hatchback,No,CNG,1.2,145000 km,4,Automatic,Front,04-May,Right-hand drive,Red,0
45815366,12701,900,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,117158 km,4,Automatic,Front,04-May,Left wheel,White,12
45815366,8154,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,281659 km,4,Automatic,4x4,04-May,Left wheel,Blue,0
45815352,46414,456,TOYOTA,Avalon,2015,Sedan,Yes,Hybrid,2.5,63645 km,4,Tiptronic,Front,04-May,Left wheel,White,12
45695043,45160,798,MERCEDES-BENZ,ML 250,2015,Jeep,Yes,Diesel,2.1,197338 km,4,Automatic,4x4,04-May,Left wheel,White,12
45769283,5959,-,NISSAN,March,2004,Hatchback,No,Petrol,1.2,175000 km,4,Automatic,Front,04-May,Right-hand drive,Carnelian red,2
45810071,5959,-,NISSAN,Micra,2003,Hatchback,No,Petrol,1.2,236000 km,4,Manual,Front,04-May,Left wheel,Brown,2
45779727,1176,639,MITSUBISHI,Colt Lancer,2014,Hatchback,Yes,Petrol,2,136634 km,4,Automatic,Front,04-May,Left wheel,Silver,12
45815359,5331,-,NISSAN,March,2004,Hatchback,No,Petrol,1.2,0 km,4,Automatic,Front,04-May,Right-hand drive,Grey,2
45731418,5802,988,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,140000 km,4,Variator,Front,04-May,Left wheel,Green,12
45815366,2901,1277,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2.4,45494 km,4,Automatic,Front,04-May,Left wheel,White,12
45809914,1882,442,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672 km,4,Automatic,Front,04-May,Left wheel,White,12
44782457,3000,-,RENAULT,Twingo,1996,Hatchback,No,Petrol,1.2,111000 km,4,Manual,Front,02-Mar,Left wheel,Blue,2
45815366,2822,-,NISSAN,March 231212,2002,Sedan,No,Petrol,1.2,181000 km,4,Automatic,Front,04-May,Right-hand drive,Purple,12
45815216,4800,-,OPEL,Corsa,1999,Sedan,No,Petrol,1.2,1234567899 km,4,Manual,Front,04-May,Left wheel,Silver,2
45815366,10349,-,OPEL,Corsa,2008,Hatchback,No,Petrol,1.2,135000 km,4,Manual,Front,04-May,Left wheel,Brown,3
45815348,36065,1051,MITSUBISHI,Outlander,2016,Jeep,Yes,Petrol,2.4,39000 km,4,Variator,Front,04-May,Left wheel,Silver,12
45808499,7056,-,NISSAN,March Rafeet,2004,Hatchback,No,Petrol,1.2,135000 km,4,Automatic,Front,04-May,Left wheel,Silver,2
45781980,21639,1091,SUBARU,Forester,2016,Jeep,No,Petrol,2.5,34000 km,4,Variator,4x4,04-May,Left wheel,White,7
43642888,7840,790,HYUNDAI,I30,2009,Hatchback,Yes,Petrol,1.6,140000 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45810144,5018,-,OPEL,Corsa,1999,Coupe,No,Petrol,1.2,198000 km,4,Manual,Front,02-Mar,Left wheel,Silver,4
45808452,282,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474 km,4,Automatic,Front,04-May,Left wheel,Grey,0
45815231,1646,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,59099 km,6,Automatic,4x4,04-May,Left wheel,White,0
45733704,24198,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,124000 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45809824,25365,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,34682 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45732040,1725,777,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2.5,310061 km,4,Automatic,Front,04-May,Left wheel,Blue,12
45802910,314,1399,ACURA,TL,2010,Sedan,Yes,Petrol,3.5,162453 km,6,Automatic,Front,04-May,Left wheel,Silver,12
45810349,17249,586,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,22400 km,4,Automatic,Front,04-May,Left wheel,White,8
45691966,470,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45809892,31361,639,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.0 Turbo,62000 km,4,Tiptronic,Front,04-May,Left wheel,White,12
45568760,4704,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Diesel,1.6,54279 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45731490,12720,645,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,135759 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45748995,26372,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,120534 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45748995,8154,-,NISSAN,Note,2012,Hatchback,No,Petrol,1.2,120000 km,3,Variator,Front,04-May,Right-hand drive,Silver,6
45808405,25591,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,140000 km,4,Automatic,Front,04-May,Left wheel,White,4
45815240,6429,1211,MERCEDES-BENZ,C 300,2010,Sedan,Yes,Petrol,3,108517 km,6,Automatic,4x4,04-May,Left wheel,White,12
45813914,251,1493,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,107030 km,6,Automatic,4x4,04-May,Left wheel,Grey,12
45815220,39829,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8,Automatic,4x4,04-May,Left wheel,Black,0
45803425,13172,1793,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,5.5,325811 km,8,Automatic,4x4,04-May,Left wheel,Black,12
45748211,627,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,24339 km,4,Automatic,Front,04-May,Left wheel,Blue,12
45812725,8097,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,130000 km,4,Automatic,Front,04-May,Left wheel,Black,4
45815218,12388,919,BMW,X5,2012,Jeep,Yes,Diesel,3,420794 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45732847,5331,-,OPEL,Corsa,2000,Sedan,No,Petrol,1.2,0 km,4,Manual,Front,04-May,Left wheel,Silver,2
45760737,12231,574,HONDA,Insight,2010,Sedan,No,Hybrid,1.3,150000 km,4,Variator,Front,04-May,Left wheel,Black,12
45732761,57391,-,TOYOTA,CHR,2018,Jeep,Yes,Petrol,1.2,12000 km,4,Tiptronic,4x4,04-May,Left wheel,White,12
45568760,17054,862,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,237853 km,4,Automatic,Front,04-May,Left wheel,Silver,4
44754818,4500,-,SKODA,Fabia,2007,Hatchback,No,Petrol,1.2,1000 km,4,Manual,Front,04-May,Left wheel,White,4
45815350,9565,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,42000 km,4,Automatic,Front,04-May,Left wheel,Orange,4
45748211,24302,765,CHEVROLET,Malibu,2015,Sedan,Yes,Diesel,2,60618 km,4,Automatic,Front,04-May,Left wheel,Black,4
44754818,4000,-,NISSAN,Micra,2003,Coupe,No,Petrol,1.2,12323 km,4,Manual,Front,02-Mar,Left wheel,Grey,4
45815379,1960,777,NISSAN,Altima,2014,Sedan,Yes,Petrol,2.5,127918 km,4,Automatic,Front,04-May,Left wheel,Red,12
45815373,17249,1051,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,77000 km,4,Tiptronic,Front,04-May,Left wheel,Silver,10
45815373,15530,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,280016 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45815373,11290,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,270874 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45801684,4861,-,OPEL,Astra,1999,Hatchback,No,Petrol,1.2,199090 km,4,Manual,Front,02-Mar,Left wheel,Blue,4
45815373,10036,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,362868 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45815373,18817,697,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,85000 km,4,Tiptronic,Front,04-May,Left wheel,Black,12
45725908,10349,308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563 km,4,Automatic,Front,04-May,Left wheel,Red,0
45815351,549,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,138211 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45815400,9252,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,391625 km,4,Automatic,Front,04-May,Left wheel,Orange,4
45815376,55823,930,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,38577 km,4,Automatic,Front,04-May,Left wheel,Black,4
45732784,6272,-,OPEL,Astra G,1988,Universal,No,Petrol,1.2,189000 km,4,Manual,Front,04-May,Left wheel,Blue,4
45815376,18669,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,52686 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45732386,941,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45815376,15053,1998,FORD,Transit,2001,Microbus,No,Diesel,2.4,253206 km,4,Manual,Rear,04-May,Left wheel,White,2
45815393,10660,271,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.5,76525 km,4,Automatic,Front,04-May,Left wheel,Blue,4
45815378,37000,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,80000 km,4,Automatic,Front,04-May,Left wheel,Silver,4
41770767,18826,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,186412 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45765403,14583,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45815376,4234,-,OPEL,Corsa,2000,Hatchback,No,Petrol,1.2,0 km,4,Manual,Front,02-Mar,Left wheel,Black,2
45815378,5645,706,MITSUBISHI,I,2011,Hatchback,No,Petrol,0.7,92000 km,3,Automatic,Front,04-May,Right-hand drive,Brown,2
45815378,18826,836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,120000 km,4,Automatic,Front,04-May,Left wheel,Silver,4
41770767,22649,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,142000 km,4,Automatic,Front,04-May,Left wheel,White,4
45815378,16590,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,42415 km,4,Automatic,Front,04-May,Left wheel,White,4
45729808,31988,394,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.5,51000 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45815376,8624,966,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,2,19999 km,4,Automatic,Front,04-May,Left wheel,Grey,4
